Transaction Name,Transaction Name URL,Organization Industries,Lead Investors,Investor Names,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Type,Announced Date,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Organization Name,Organization Name URL,Organization Location,Organization Description,Organization Website,Funding Stage,Number of Funding Rounds,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Funding Status,Number of Investors
Pre Seed Round - Vilje Bionics,https://www.crunchbase.com/funding_round/vilje-bionics-pre-seed--46100362,"Robotics, Technical Support",Nordic Ignite,Nordic Ignite,,,,Pre-Seed,2023-05-21,,,,Vilje Bionics,https://www.crunchbase.com/organization/vilje-bionics,"Oslo, Oslo, Norway, Europe",Exoskeleton to assist motion in the entire arm,https://www.viljebionics.com,Seed,1,,,,Yes,Seed,1
Seed Round - ROTOBOOST,https://www.crunchbase.com/funding_round/rotoboost-seed--c38ee46b,"Chemical, Oil and Gas, Renewable Energy",Hillhouse Ventures,Hillhouse Ventures,10000000,USD,10000000,Seed,2023-09-01,,,,ROTOBOOST,https://www.crunchbase.com/organization/rotoboost,"Tønsberg, Vestfold, Norway, Europe","ROTOBOOST is a hydrogen energy firm focused on large-scale, low-cost hydrogen generation.",https://www.rotoboost.com ,Seed,2,20000000,USD,20000000,Yes,Early Stage Venture,1
Pre Seed Round - Aimy,https://www.crunchbase.com/funding_round/aimy-26c0-pre-seed--d08e3521,"Data Center, Machine Learning, SaaS, Software",VNTRS,VNTRS,250000,EUR,275790,Pre-Seed,2023-04-27,,,,Aimy,https://www.crunchbase.com/organization/aimy-26c0,"Bergen, Hordaland, Norway, Europe",Aimy is a software company that provides administrative work and saved labor cost services.,https://aimy.no,Seed,1,250000,EUR,275790,Yes,Seed,1
Seed Round - Remora Robotics,https://www.crunchbase.com/funding_round/remora-robotics-seed--418766d1,"Manufacturing, Renewable Energy, Robotics, Semiconductor","Grieg Kapital, Momentum","Grieg Kapital, Momentum",30000000,NOK,2825098,Seed,2023-08-21,,,,Remora Robotics,https://www.crunchbase.com/organization/remora-robotics,"Stavanger, Rogaland, Norway, Europe",Remora Robotics is a Norwegian technology firm that specializes on aquaculture robotics.,https://remorarobotics.no,Seed,1,30000000,NOK,2825098,Yes,Seed,2
Seed Round - DGTAL,https://www.crunchbase.com/funding_round/dgtal-seed--6ed6d8f7,"Artificial Intelligence (AI), Insurance, Machine Learning, SaaS",1750 Ventures,"1750 Ventures, Gossmann & Cie",3000000,EUR,3212163,Seed,2023-09-08,,,,DGTAL,https://www.crunchbase.com/organization/dgtal,"Hamburg, Hamburg, Germany, Europe",DGTAL is the first AI platform that will enable fully automated claims management by leveraging the power of unstructured data analytics.,https://dgtal.io/,Seed,1,3000000,EUR,3212163,Yes,Seed,2
Seed Round - GlassDollar,https://www.crunchbase.com/funding_round/glassdollar-seed--f22668c3,"Data Mining, Internet, Search Engine",HTGF | High-Tech Gruenderfonds,"Alexander Tschirnhaus, APX, Brigitte Zypries, Christian Lindener, Claus Karthe, Dietmar Harhoff, Gleb Tritus, Gregor Stuhler, HTGF | High-Tech Gruenderfonds, Kerim Galal, Matthias Notz, Michael J. Jäger, Miriam Wohlfarth, Ole Tillmann, Peter Borchers, Philipp Willigmann, Sascha Menges, Sascha Weiler, Stefan Gross-Selbeck, Ulrich Hühner",2000000,EUR,2138923,Seed,2023-05-31,,,,GlassDollar,https://www.crunchbase.com/organization/glassdollar,"Berlin, Berlin, Germany, Europe",GlassDollar is a technology company that makes the corporate startup sourcing process digital and scalable.,http://glassdollar.com,Seed,4,4050000,EUR,4173718,Yes,Seed,20
Seed Round - Apriwell,https://www.crunchbase.com/funding_round/apriwell-seed--01602446,"Food and Beverage, Health Care, Wellness",ORTHO INNOVATIONS,ORTHO INNOVATIONS,,,,Seed,2023-04-19,,,,Apriwell,https://www.crunchbase.com/organization/apriwell,"Berlin, Berlin, Germany, Europe",Apriwell is a producer of digestive supplements for long-term digestive health.,https://www.apriwell.de/,Seed,3,3000000,EUR,3395970,Yes,Seed,1
Seed Round - InfoTiles,https://www.crunchbase.com/funding_round/infotiles-seed--5990616c,"Analytics, Data Integration, SaaS, Smart Cities, Water",,"4impact, Lyse Group, ProVenture",,,,Seed,2023-05-23,,,,InfoTiles,https://www.crunchbase.com/organization/infotiles,"Stavanger, Rogaland, Norway, Europe","InfoTiles provides AI-driven solutions that unlocks water insights, helping cities and utilities be more sustainable",https://www.infotiles.no,Seed,3,3403131,USD,3403131,Yes,Seed,3
Pre Seed Round - arttrade,https://www.crunchbase.com/funding_round/arttrade-pre-seed--bfc3a41e,"Blockchain, Financial Services, FinTech",,"Ingo Hillen, Rhein Asset Management",2000000,EUR,2191301,Pre-Seed,2023-08-11,,,,arttrade,https://www.crunchbase.com/organization/arttrade,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe","FinTech, Investment Platform, Alternative Assets",https://www.arttrade.io,Seed,1,2000000,EUR,2191301,Yes,Seed,2
Pre Seed Round - Keaz,https://www.crunchbase.com/funding_round/keaz-ed42-pre-seed--97556684,"Advertising, Marketing, Software",,,518700,USD,518700,Pre-Seed,2023-05-05,2548000,USD,2548000,Keaz,https://www.crunchbase.com/organization/keaz-ed42,"Berlin, Berlin, Germany, Europe",One tool that empowers local businesses to master their online marketing.,https://www.keaz.app/,Seed,1,518700,USD,518700,Yes,Seed,
Seed Round - Kelluu Oy,https://www.crunchbase.com/funding_round/kelluu-oy-seed--b418ec46,"Aerospace, Cloud Computing",Redstone.VC,Redstone.VC,,,,Seed,2023-06-12,,,,Kelluu Oy,https://www.crunchbase.com/organization/kelluu-oy,"Joensuu, Eastern Finland, Finland, Europe",Perpetual Aerial Monitoring for a Sustainable and Secure Europe,https://kelluu.com/,Seed,5,3725000,EUR,4035021,Yes,Seed,1
Pre Seed Round - Artificient Mobility Intelligence,https://www.crunchbase.com/funding_round/artificient-mobility-intelligence-pre-seed--341e013d,"Artificial Intelligence (AI), Auto Insurance, Car Sharing, Computer Vision, InsurTech, Logistics, Machine Learning, Mobile Apps","APX, Lifetime Ventures","APX, Lifetime Ventures",500000,USD,500000,Pre-Seed,2023-06-09,,,,Artificient Mobility Intelligence,https://www.crunchbase.com/organization/artificient-mobility-intelligence,"Aachen, Nordrhein-Westfalen, Germany, Europe","Europe’s 1st Smart Driving App Powered by AI Computer Vision towards Safer, Greener and Smarter Mobility",http://www.artificient.de,Seed,3,500000,USD,500000,Yes,Seed,2
Seed Round - Rabot Charge,https://www.crunchbase.com/funding_round/rabot-charge-seed--09979781,"Electric Vehicle, Electrical Distribution, Energy Management","HTGF | High-Tech Gruenderfonds, vent.io","HTGF | High-Tech Gruenderfonds, vent.io",1500000,EUR,1642770,Seed,2023-04-19,,,,Rabot Charge,https://www.crunchbase.com/organization/rabot-charge,"Hamburg, Hamburg, Germany, Europe",Rabot Charge offers charging management solutions for customers to charge their electric cars at home.,https://www.rabot-charge.de/,Seed,4,22000000,EUR,23673767,Yes,Early Stage Venture,2
Pre Seed Round - Legalian,https://www.crunchbase.com/funding_round/legalian-gmbh-pre-seed--d3e440c7,Legal Tech,,,,,,Pre-Seed,2023-04-18,,,,Legalian,https://www.crunchbase.com/organization/legalian-gmbh,"München, Bayern, Germany, Europe",Legal Tech Startup based in Munich.,,Seed,1,,,,Yes,Seed,
Pre Seed Round - Silica Corpora,https://www.crunchbase.com/funding_round/silica-corpora-pre-seed--1ca214a6,"Artificial Intelligence (AI), Biopharma, Generative AI, Life Science",Berkeley SkyDeck Fund,Berkeley SkyDeck Fund,145000,EUR,157602,Pre-Seed,2023-04-10,,,,Silica Corpora,https://www.crunchbase.com/organization/silica-corpora,"Berlin, Berlin, Germany, Europe",We design next-generation therapeutic antibodies with generative AI,https://silica-corpora.tech/,Seed,3,325500,EUR,348980,Yes,Seed,1
Seed Round - FlowFox,https://www.crunchbase.com/funding_round/flowfox-gmbh-seed--2c7f2a7d,"Industrial Automation, Logistics, Shipping",,"MobilityFund, Signal Ventures, TecPier, theDOCK",,,,Seed,2023-08-01,,,,FlowFox,https://www.crunchbase.com/organization/flowfox-gmbh,"Hamburg, Hamburg, Germany, Europe",FlowFox is a logistics automation firm for shipping companies.,https://www.flowfox.com/,Seed,3,,,,Yes,Seed,4
Seed Round - Voltfang,https://www.crunchbase.com/funding_round/voltfang-seed--ad23b027,"Battery, Energy Storage, Renewable Energy",PT1,"AENU, Aurum Ventures, Eviny Ventures, Helen Ventures, PT1",5000000,EUR,5491464,Seed,2023-05-10,,,,Voltfang,https://www.crunchbase.com/organization/voltfang,"Aachen, Nordrhein-Westfalen, Germany, Europe",Voltfang develops home storage solutions for private houses using recycled traction batteries.,https://voltfang.de/,Seed,7,14050000,EUR,15498841,Yes,Early Stage Venture,5
Pre Seed Round - Simsen Diagnostics,https://www.crunchbase.com/funding_round/simsen-diagnostics-pre-seed--bddf6c36,"Biotechnology, Pharmaceutical",Nordic Ignite,Nordic Ignite,,,,Pre-Seed,2023-05-05,,,,Simsen Diagnostics,https://www.crunchbase.com/organization/simsen-diagnostics,"Gothenburg, Vastra Gotaland, Sweden, Europe",Simsen Diagnostics is a healthcare technology developer whose goal is to leverage the potential of ultrasensitive sequencing.,https://simsendiagnostics.com,Seed,1,,,,Yes,Seed,1
Seed Round - Teint,https://www.crunchbase.com/funding_round/teint-seed--b050917e,"Beauty, Cosmetics, E-Commerce",,Christian Kinch,215000,USD,215000,Seed,2023-04-01,,,,Teint,https://www.crunchbase.com/organization/teint,"Stockholm, Stockholms Lan, Sweden, Europe",Diversity & Inclusion (D&I) Tech and Products,https://teint.se,Seed,1,215000,USD,215000,Yes,Seed,1
Pre Seed Round - RadChat,https://www.crunchbase.com/funding_round/radchat-ab-pre-seed--5d2401f8,"Automotive, Business Development, Internet of Things",Chalmers Ventures AB,Chalmers Ventures AB,440000,SEK,41491,Pre-Seed,2023-06-15,,,,RadChat,https://www.crunchbase.com/organization/radchat-ab,"Gothenburg, Vastra Gotaland, Sweden, Europe",RadChat is a sensor technology method for ultra-rapid scheduling timeslots between vehicles in proximity.,https://www.radchat.tech/,Seed,4,1090000,SEK,112688,Yes,Seed,1
Pre Seed Round - Equintel,https://www.crunchbase.com/funding_round/equintel-pre-seed--53af5024,"Big Data, Financial Services",Tenity,Tenity,,,,Pre-Seed,2023-09-05,,,,Equintel,https://www.crunchbase.com/organization/equintel,"Berlin, Berlin, Germany, Europe","Equintel, which was founded in 2020 in Berlin, leverages Big Data and AI to provide ESG analyses.",http://www.equintel.de,Seed,1,,,,Yes,Seed,1
Seed Round - Metergrid,https://www.crunchbase.com/funding_round/metergrid-seed--7d961bbe,"Consulting, SaaS, Software",468 Capital,"468 Capital, Mario Götze, Mätch VC, Tiny VC",2700000,EUR,2836432,Seed,2023-09-27,,,,Metergrid,https://www.crunchbase.com/organization/metergrid,"Stuttgart, Baden-Wurttemberg, Germany, Europe",Metergrid develops SaaS products for problems of decentralized energy systems.,https://metergrid.de/,Seed,2,2700000,EUR,2836432,Yes,Seed,4
Pre Seed Round - Manna Insect,https://www.crunchbase.com/funding_round/manna-insect-pre-seed--aff86567,"Agriculture, AgTech, Animal Feed, Artificial Intelligence (AI)",,,228000,EUR,250128,Pre-Seed,2023-05-01,5700000,EUR,6253188,Manna Insect,https://www.crunchbase.com/organization/manna-insect,"Kempele, Oulu, Finland, Europe",Manna Insect offers technology for upcycling biowaste into animal feed and fertilizer.,https://www.mannainsect.com/,Seed,7,1079000,EUR,1199390,Yes,Seed,
Pre Seed Round - FINDIQ,https://www.crunchbase.com/funding_round/findiq-pre-seed--eac9851d,"Knowledge Management, Service Industry, Software",,"Annjana Julika Engler-Sass, Auxxo, Bettina Volkens, HTGF | High-Tech Gruenderfonds, Notion Capital, Stefan Tietze",1000000,EUR,1091526,Pre-Seed,2023-06-28,,,,FINDIQ,https://www.crunchbase.com/organization/findiq,"Herford, Nordrhein-Westfalen, Germany, Europe",FINDIQ created a unique technique to intelligently combine knowledge management and help systems for machine service.,https://findiq.de,Seed,1,1000000,EUR,1091526,Yes,Seed,6
Pre Seed Round - Foody,https://www.crunchbase.com/funding_round/foody-c66c-pre-seed--3c7a8588,"Delivery Service, E-Commerce, Grocery",,,,,,Pre-Seed,2023-08-07,,,,Foody,https://www.crunchbase.com/organization/foody-c66c,"Københoved, Syddanmark, Denmark, Europe",Foody has developed its own AI-based logistics engine.,https://foody.dk,Seed,1,,,,Yes,Seed,
Pre Seed Round - Simple,https://www.crunchbase.com/funding_round/simple-0ce0-pre-seed--04ebe56a,"Banking, Consulting, Finance, Financial Services, Impact Investing, Venture Capital, Wealth Management",,,,,,Pre-Seed,2023-09-14,,,,Simple,https://www.crunchbase.com/organization/simple-0ce0,"Copenhagen, Hovedstaden, Denmark, Europe","The independent knowledge, data and access platform for the next-generation of family offices.",https://andsimple.co/,Seed,3,,,,Yes,Seed,
Seed Round - gemineers,https://www.crunchbase.com/funding_round/gemineers-seed--eac4abad,"Machinery Manufacturing, Manufacturing",,,,,,Seed,2023-06-06,,,,gemineers,https://www.crunchbase.com/organization/gemineers,"Aachen, Nordrhein-Westfalen, Germany, Europe",gemineers is a forward-thinking start-up that specialises in digital twin solutions for the machining sector.,https://www.gemineers.com,Seed,1,,,,Yes,Seed,
Seed Round - Predium,https://www.crunchbase.com/funding_round/predium-seed--59028c8c,Information Services,UVC Partners,"Alexandre Scherer, b2venture, Heike, Joachim Drees, Maximilian Viessmann, Mutschler Ventures AG, UVC Partners",4500000,EUR,4856103,Seed,2023-09-04,,,,Predium,https://www.crunchbase.com/organization/predium,"Munich, Bayern, Germany, Europe",Predium is the platform for profitable and sustainable real estate management.,https://www.predium.de/,Seed,2,6100000,EUR,6543943,Yes,Seed,7
Seed Round - Aimplan,https://www.crunchbase.com/funding_round/aimplan-seed--b13fcf51,"Data Management, Finance, FinTech, SaaS",Born Capital,"Arctic Ventures, Born Capital, Kokai Holding",,,,Seed,2023-05-30,,,,Aimplan,https://www.crunchbase.com/organization/aimplan,"Skellefteå, Vasterbottens Lan, Sweden, Europe","SaaS solution extending Power BI with planning, forecasting, financial reporting, and master data management",https://www.aimplan.com,Seed,1,,,,Yes,Seed,3
Seed Round - Arkyn,https://www.crunchbase.com/funding_round/arkyn-seed--5ff40a49,"Apps, B2B, Enterprise Applications, Mobile Apps, SaaS, Software",Trifork,Trifork,1400000,EUR,1529324,Seed,2023-06-19,,,,Arkyn,https://www.crunchbase.com/organization/arkyn,"Copenhagen, Hovedstaden, Denmark, Europe",Arkyn is a B2B SaaS company that provides a mobile app suite that integrates with SAP.,https://www.arkyn.io,Seed,2,5200000,EUR,5535929,Yes,Seed,1
Pre Seed Round - NordInsight,https://www.crunchbase.com/funding_round/nordinsight-pre-seed--756e8fa3,Health Care,,"Frederik Uldall Brøns, Likeminded.vc, Nille Klæbel, Stine Molgaard Sorensen",1200000,DKK,173802,Pre-Seed,2023-08-25,,,,NordInsight,https://www.crunchbase.com/organization/nordinsight,"Copenhagen, Hovedstaden, Denmark, Europe",NordInsight created a platform that allows healthcare providers to identify implants fast and precisely.,https://nordinsight.com,Seed,1,1200000,DKK,173802,Yes,Seed,4
Pre Seed Round - Emsense,https://www.crunchbase.com/funding_round/emsense-6da2-pre-seed--f6bbc637,"Automotive, Health Diagnostics, Machine Learning, Smart Cities, Software",,,100000,EUR,109705,Pre-Seed,2023-05-01,3000000,EUR,3291152,Emsense,https://www.crunchbase.com/organization/emsense-6da2,"Gothenburg, Vastra Gotaland, Sweden, Europe",Robust and reliable Automotive grade contactless health monitoring,https://www.emsensetech.com,Seed,2,136376,USD,136376,Yes,Seed,
Seed Round - Mallia Therapeutics,https://www.crunchbase.com/funding_round/mallia-therapeutics-seed--4722c8c9,"Biopharma, Medical",,,,,,Seed,2023-07-11,,,,Mallia Therapeutics,https://www.crunchbase.com/organization/mallia-therapeutics,"Erlangen, Bayern, Germany, Europe",Mallia Therapeutics is a biopharmaceutical company focused on developing novel treatments to treat patients suffering from hair loss.,https://mallia-therapeutics.com/,Seed,1,,,,Yes,Seed,
Pre Seed Round - eaze,https://www.crunchbase.com/funding_round/eaze-39ba-pre-seed--5e6a3ad7,"Apps, Health Care, Mobile Apps, Software, Wellness",Redstone.VC,"Alexander Kihm, Anton Rummel, APX, Barmenia Next Strategies, Benjamin Bak, Cornelia Hoppe, Daniel Schulte-Hillen, David Nordhausen, Dimiter Tschawow, Dr. Claudio Kasper, Felix Speiser, HEARTFELT, Johannes Boyne, Johannes Sass, Jonas Kulessa, Marius Obiegala, Mathias Holzmann, Maximilian Heberger, Mike Mahlkow, Nico Kasper, Nils Schlieper, Paula Schüre, Philipp Man, Randolf Schürmann, Redstone.VC, Ronny Ahlswede, Royston Tay, Ryan Hood, Sofie Quidenus-Wahlforss, Susanne Doench-Pappalardo, Vincent Hoursch",1700000,EUR,1851247,Pre-Seed,2023-07-06,,,,eaze,https://www.crunchbase.com/organization/eaze-39ba,"Berlin, Berlin, Germany, Europe",eaze is a holistic digital program focused on providing solutions for sleep problems through CBT & personal coaching.,https://www.eaze.de,Seed,3,1700000,EUR,1851247,Yes,Seed,31
Seed Round - EWOR,https://www.crunchbase.com/funding_round/ewor-seed--e7eae7dd,"Education, Training, Venture Capital",,"David Rowan, Felix Haas, Jens Wasel, Mirjam Puetz, Paul Müller, Robert Wuttke, Xavier Sarras",3200000,EUR,3479520,Seed,2023-05-15,,,,EWOR,https://www.crunchbase.com/organization/ewor,"Berlin, Berlin, Germany, Europe","EWOR is a place where the most extraordinary people find the education, network, and capital to solve the world’s biggest problems.",https://ewor.com/,Seed,3,3200000,EUR,3479520,Yes,Seed,7
Pre Seed Round - Novaheal,https://www.crunchbase.com/funding_round/novaheal-pre-seed--d3ccee5c,"E-Learning, Nursing and Residential Care, Professional Services",,"9elements, allygatr, Bjorn Jopen, Detlef Friedrich, Johannes Rellecke, Julius Jürging, Marc Puškaric, Markus C. Mueller, Matthias Hofmann, Olav Sehlbach, Stephan Bals",560000,EUR,619836,Pre-Seed,2023-05-03,,,,Novaheal,https://www.crunchbase.com/organization/novaheal,"Bochum, Nordrhein-Westfalen, Germany, Europe",Novaheal is a learning platform for trainees and young professionals in nursing.,https://novaheal.de/,Seed,3,565000,EUR,625621,Yes,M&A,11
Seed Round - Driveblocks,https://www.crunchbase.com/funding_round/driveblocks-seed--98b25915,"Autonomous Vehicles, Software","Bayern Kapital, Rethink Ventures","Bayern Kapital, Friedrich & Wagner, Joachim Drees, Rethink Ventures",2200000,EUR,2355586,Seed,2023-09-08,,,,Driveblocks,https://www.crunchbase.com/organization/driveblocks,"Garching Bei München, Bayern, Germany, Europe",Driveblocks is a software expert in completely automated commercial vehicle driving.,https://www.driveblocks.ai,Seed,1,2200000,EUR,2355586,Yes,Seed,4
Seed Round - enclaive,https://www.crunchbase.com/funding_round/enclaive-seed--5e870ebe,"Cyber Security, Information Technology, Internet, Software",,"Ammar Alkassar, Ben Bumgardner, F-Technologies, Norbert Pohlmann",1650000,EUR,1780291,Seed,2023-06-13,,,,enclaive,https://www.crunchbase.com/organization/enclaive,"Berlin, Berlin, Germany, Europe",Making the cloud the safest place for digital businesses,https://enclaive.io/,Seed,1,1650000,EUR,1780291,Yes,Seed,4
Pre Seed Round - Productlane,https://www.crunchbase.com/funding_round/productlane-pre-seed--81bd06ac,"Product Management, Product Research, Productivity Tools, SaaS",,"Daniel Schulte-Hillen, Dylan Johnston, Harald Mayer, Konstantin Sorger, Niklas Rickmann, Nikolaus Nieder, Philip Magoulas, Philipp Klaus, Timur Köklu, Vladimir Danila",825000,USD,825000,Pre-Seed,2023-07-01,,,,Productlane,https://www.crunchbase.com/organization/productlane,"Munich, Bayern, Germany, Europe",The new standard for product discovery,https://productlane.com,Seed,1,825000,USD,825000,Yes,Seed,10
Pre Seed Round - Greencent,https://www.crunchbase.com/funding_round/greencent-pre-seed--586d849b,Advertising,Tenity,Tenity,,,,Pre-Seed,2023-09-05,,,,Greencent,https://www.crunchbase.com/organization/greencent,"Munich, Bayern, Germany, Europe",Greencent is a new generation loyalty system in the form of an app that measures & rewards CO2 emissions reductions.,https://greencent.io/about,Seed,1,,,,Yes,Seed,1
Pre Seed Round - CERPRO,https://www.crunchbase.com/funding_round/cerpro-pre-seed--adf62214,"Artificial Intelligence (AI), Cloud Computing, Productivity Tools",Techstars,Techstars,20000,USD,20000,Pre-Seed,2023-06-16,,,,CERPRO,https://www.crunchbase.com/organization/cerpro,"Hamburg, Hamburg, Germany, Europe","CERPRO helps reimagining the future of production using artificial intelligence, and cloud computing technologies.",https://cerpro.io/,Seed,1,20000,USD,20000,Yes,Seed,1
Seed Round - Lively,https://www.crunchbase.com/funding_round/lively-3de7-seed--46eb6404,Rental,,"Ambros Gleissner, Lars Kilchert, Michael Maas, Neworld",,,,Seed,2023-06-20,,,,Lively,https://www.crunchbase.com/organization/lively-3de7,"Hamburg, Hamburg, Germany, Europe","Lively is a striking example of how people will live in the future's ""third age"": modern, networked, and design-oriented.",https://www.lively.de,Seed,1,,,,Yes,Seed,4
Seed Round - Strollme,https://www.crunchbase.com/funding_round/strollme-seed--92912d4e,"Internet, Waste Management",,,,,,Seed,2023-07-11,,,,Strollme,https://www.crunchbase.com/organization/strollme,"Munich, Bayern, Germany, Europe",Strollme is an online store that provides subscription strollers and children's bikes.,https://strollme.de/#,Seed,3,3600000,EUR,3859141,Yes,Seed,
Pre Seed Round - Stocadro,https://www.crunchbase.com/funding_round/stocadro-pre-seed--c3ca4bab,"Logistics, Supply Chain Management, Warehousing",,EWOR,,,,Pre-Seed,2023-07-01,,,,Stocadro,https://www.crunchbase.com/organization/stocadro,"Leipzig, Sachsen, Germany, Europe",Digital warehousing for the construction industry,https://www.stocadro.de,Seed,1,,,,Yes,Seed,1
Seed Round - Hyfindr,https://www.crunchbase.com/funding_round/hyfindr-seed--b923e478,"B2B, Marketplace",GRUMA Commercial Vehicles,GRUMA Commercial Vehicles,,,,Seed,2023-06-16,,,,Hyfindr,https://www.crunchbase.com/organization/hyfindr,"Stuttgart, Baden-Wurttemberg, Germany, Europe",Hyfindr is a business-to-business marketplace for the burgeoning hydrogen industry.,https://hyfindr.com,Seed,1,,,,Yes,Seed,1
Seed Round - Orthogonal,https://www.crunchbase.com/funding_round/osogna-seed--43566433,Software,Linear Capital,"FineWill Capital, Linear Capital, Yunqi Partners",3500000,USD,3500000,Seed,2023-08-07,,,,Orthogonal,https://www.crunchbase.com/organization/osogna,"Munich, Bayern, Germany, Europe",We're a leading tool vendor offering specialized software and hardware solutions tailored for spatial computing-based product design.,http://www.orthogonal.cc,Seed,2,4500000,USD,4500000,Yes,Seed,3
Seed Round - Flowfactory,https://www.crunchbase.com/funding_round/flowfactory-seed--0ebd0560,"Developer Platform, Digital Signage, Enterprise Software, Internet of Things, PaaS, Software",Johan Hernmarck,Johan Hernmarck,1200000,USD,1200000,Seed,2023-06-12,,,,Flowfactory,https://www.crunchbase.com/organization/flowfactory,"Stockholm, Stockholms Lan, Sweden, Europe",SaaS platform to build applied business applications so that our customers can grow faster through purpose-driven digitialization.,http://flowfactory.com,Seed,4,4627789,USD,4627789,Yes,Seed,1
Seed Round - Kuechenheld,https://www.crunchbase.com/funding_round/kuechenheld-seed--b2dcae29,Retail,Kalodion GmbH,Kalodion GmbH,,,,Seed,2023-09-04,,,,Kuechenheld,https://www.crunchbase.com/organization/kuechenheld,"Berlin, Berlin, Germany, Europe",Kuechenheld is your digital service for kitchen planning and design. We create and install your high class kitchen.,https://www.kuechenheld.de,Seed,1,,,,Yes,Seed,1
Seed Round - Fischer | Data Science.,https://www.crunchbase.com/funding_round/fischer-data-science-seed--3a9527ee,"Analytics, Artificial Intelligence (AI), Big Data, Business Intelligence, Consulting, Information Services, Professional Services, Public Relations, Software, Software Engineering",,,,,,Seed,2023-04-03,,,,Fischer | Data Science.,https://www.crunchbase.com/organization/fischer-data-science,"Rostock, Mecklenburg-Vorpommern, Germany, Europe","PR-Software IT service provider from Rostock, Germany: Media & PR Database, B2B Marketing Database & Analysis with Artificial Intelligence",https://www.fischer-data-science.com/,Seed,3,,,,Yes,Seed,
Seed Round - biddz,https://www.crunchbase.com/funding_round/biddz-seed--f1549b04,Music,Venture Stars,"Blockchain Founders Capital, Edel, Venture Stars",4400000,EUR,4711102,Seed,2023-06-07,,,,biddz,https://www.crunchbase.com/organization/biddz,"Berlin, Berlin, Germany, Europe","With biddz, you can now support your favourite artists by singing along to their songs or attending unique music events.",https://biddz.io,Seed,2,4400000,EUR,4711102,Yes,Seed,3
Pre Seed Round - Callirius,https://www.crunchbase.com/funding_round/callirius-pre-seed--87b412ff,"Environmental Engineering, Natural Resources",,,1500000,CHF,1656342,Pre-Seed,2023-06-01,,,,Callirius,https://www.crunchbase.com/organization/callirius,"Frankfurt, Hessen, Germany, Europe","Callirius is here to make it happen. Financing for high-impact, nature-based solutions to actively decarbonize the atmosphere is inadequate.",https://callirius.com,Seed,1,1500000,CHF,1656342,Yes,Seed,
Seed Round - Metroc,https://www.crunchbase.com/funding_round/metroc-seed--0cdc2596,"Construction, Enterprise Software",Lifeline Ventures,Lifeline Ventures,2000000,EUR,2158997,Seed,2023-08-25,,,,Metroc,https://www.crunchbase.com/organization/metroc,"Helsinki, Southern Finland, Finland, Europe",Market Data Platform for Construction business.,https://metroc.ai/,Seed,2,2300000,EUR,2512291,Yes,Seed,1
Pre Seed Round - OvO - Online vor Ort,https://www.crunchbase.com/funding_round/ovo-d0af-pre-seed--8c82dc7d,"E-Commerce, Information Technology, Last Mile Transportation, Logistics, SaaS, Software",,,50000,EUR,54523,Pre-Seed,2023-11-23,4000000,USD,4000000,OvO - Online vor Ort,https://www.crunchbase.com/organization/ovo-d0af,"Koblenz, Rheinland-Pfalz, Germany, Europe",All-in-One Whitelabel B2B2C Multichannel SaaS & Delivery Solution for Retail & E-Commerce,https://online-vor-ort.de/,Seed,1,50000,EUR,54523,Yes,Seed,
Seed Round - Tector,https://www.crunchbase.com/funding_round/woodsense-seed--a5953bd3,"Construction, Internet of Things, Real Time",,,,,,Seed,2023-10-05,,,,Tector,https://www.crunchbase.com/organization/woodsense,"Copenhagen, Hovedstaden, Denmark, Europe",Eliminating damages in buildings using sensors and our AI based anomaly detection system,https://www.tector.com,Seed,2,350000,EUR,388920,Yes,Seed,
Seed Round - Mylla,https://www.crunchbase.com/funding_round/mylla-seed--6a68a45d,"Agriculture, Consumer, Food and Beverage, Marketplace",BackingMinds,"Anders Frankel, BackingMinds",,,,Seed,2023-09-14,,,,Mylla,https://www.crunchbase.com/organization/mylla,"Malmö, Skane Lan, Sweden, Europe",Mylla is a digital marketplace for buying and selling food from farm to table.,https://mylla.se/,Seed,1,,,,Yes,Seed,2
Seed Round - Saidot,https://www.crunchbase.com/funding_round/saidot-seed--ca67e29d,"Artificial Intelligence (AI), Machine Learning, SaaS",Crowberry Capital,"Business Finland, Crowberry Capital, Ventic",1750000,EUR,1845637,Seed,2023-10-05,,,,Saidot,https://www.crunchbase.com/organization/saidot,"Helsinki, Southern Finland, Finland, Europe",Platform for AI Governance,https://www.saidot.ai,Seed,1,1750000,EUR,1845637,Yes,Seed,3
Seed Round - Replique,https://www.crunchbase.com/funding_round/replique-seed--901803ef,"3D Printing, Information Technology, Internet, Software",STS Ventures,"Chameleon, Chemovator, R3 consulting & investment, STS Ventures",,,,Seed,2023-06-15,,,,Replique,https://www.crunchbase.com/organization/replique,"Mannheim, Baden-Wurttemberg, Germany, Europe",Replique is an online first fully encrypted 3D printing platform that makes spare part management more sustainable to large OEMs.,https://replique.io,Seed,2,,,,Yes,Seed,4
